,precision,recall,f1-score,support
232,0.9285714285714286,1.0,0.962962962962963,13.0
233,0.7692307692307693,0.9090909090909091,0.8333333333333333,11.0
234,0.7142857142857143,1.0,0.8333333333333333,5.0
235,0.0,0.0,0.0,3.0
236,0.5,0.3333333333333333,0.4,3.0
237,1.0,0.9807692307692307,0.9902912621359222,104.0
238,0.0,0.0,0.0,2.0
239,0.75,1.0,0.8571428571428571,3.0
241,1.0,1.0,1.0,3.0
242,0.7586206896551724,0.9565217391304348,0.8461538461538461,23.0
243,0.5,0.5,0.5,6.0
244,0.7142857142857143,0.8333333333333334,0.7692307692307692,6.0
245,0.6666666666666666,0.8,0.7272727272727272,5.0
246,0.25,0.5,0.3333333333333333,2.0
247,0.96875,0.9117647058823529,0.9393939393939394,34.0
248,0.6666666666666666,0.6666666666666666,0.6666666666666666,3.0
249,0.8333333333333334,0.6896551724137931,0.7547169811320755,29.0
250,0.9,1.0,0.9473684210526316,18.0
251,0.9146919431279621,0.9601990049751243,0.9368932038834952,201.0
252,0.0,0.0,0.0,1.0
253,0.7368421052631579,1.0,0.8484848484848484,14.0
254,0.875,0.9130434782608695,0.8936170212765957,46.0
255,0.8333333333333334,1.0,0.9090909090909091,5.0
256,0.25,0.125,0.16666666666666666,8.0
257,0.8571428571428571,1.0,0.923076923076923,24.0
258,1.0,1.0,1.0,4.0
259,0.9391304347826087,0.9818181818181818,0.96,110.0
260,0.9798657718120806,0.9931972789115646,0.9864864864864865,147.0
261,0.5,0.4,0.4444444444444445,5.0
262,0.0,0.0,0.0,0.0
263,0.6666666666666666,1.0,0.8,2.0
264,0.9166666666666666,0.6875,0.7857142857142857,16.0
265,0.0,0.0,0.0,1.0
266,1.0,1.0,1.0,2.0
267,0.7741935483870968,0.9230769230769231,0.8421052631578947,26.0
268,1.0,0.8333333333333334,0.9090909090909091,6.0
269,0.8780487804878049,0.75,0.8089887640449439,48.0
270,0.7777777777777778,0.875,0.823529411764706,8.0
271,0.5625,0.75,0.6428571428571429,12.0
272,1.0,0.8333333333333334,0.9090909090909091,6.0
273,1.0,0.98,0.98989898989899,50.0
274,0.0,0.0,0.0,43.0
275,1.0,0.9473684210526315,0.972972972972973,19.0
276,0.6428571428571429,0.6923076923076923,0.6666666666666666,13.0
278,1.0,0.5,0.6666666666666666,4.0
279,0.9722222222222222,1.0,0.9859154929577464,70.0
280,0.7777777777777778,1.0,0.8750000000000001,14.0
282,0.6,1.0,0.7499999999999999,3.0
283,0.9387755102040817,0.8440366972477065,0.888888888888889,109.0
284,0.5714285714285714,1.0,0.7272727272727273,4.0
285,0.75,0.5,0.6,6.0
286,0.9381443298969072,0.9891304347826086,0.9629629629629629,184.0
287,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0
288,1.0,1.0,1.0,3.0
289,0.8,0.6666666666666666,0.7272727272727272,6.0
290,0.09090909090909091,0.3333333333333333,0.14285714285714288,3.0
291,1.0,0.3333333333333333,0.5,3.0
292,0.0,0.0,0.0,2.0
293,0.5714285714285714,0.8,0.6666666666666666,5.0
294,0.6,0.6666666666666666,0.631578947368421,9.0
295,0.25806451612903225,0.9230769230769231,0.40336134453781514,26.0
296,0.3333333333333333,0.6666666666666666,0.4444444444444444,3.0
297,0.8181818181818182,0.75,0.7826086956521738,12.0
298,0.75,0.96,0.8421052631578947,25.0
299,0.0,0.0,0.0,3.0
300,0.9310344827586207,0.8709677419354839,0.9,31.0
301,0.6388888888888888,0.8214285714285714,0.7187499999999999,28.0
303,0.9240506329113924,0.8795180722891566,0.9012345679012346,83.0
304,0.5,0.2,0.28571428571428575,10.0
305,0.8571428571428571,1.0,0.923076923076923,6.0
306,0.5,1.0,0.6666666666666666,2.0
307,0.8461538461538461,0.8148148148148148,0.830188679245283,108.0
308,0.6666666666666666,1.0,0.8,2.0
309,0.0,0.0,0.0,1.0
311,0.8780487804878049,0.782608695652174,0.8275862068965518,46.0
312,0.8461538461538461,0.9166666666666666,0.8799999999999999,24.0
313,0.9240506329113924,0.8295454545454546,0.874251497005988,88.0
314,0.9473684210526315,0.9473684210526315,0.9473684210526315,38.0
315,0.6,1.0,0.7499999999999999,3.0
316,1.0,1.0,1.0,1.0
318,0.0,0.0,0.0,0.0
319,1.0,1.0,1.0,1.0
320,0.0,0.0,0.0,1.0
321,0.9629629629629629,0.9629629629629629,0.9629629629629629,27.0
322,1.0,0.5,0.6666666666666666,4.0
323,0.9375,0.8823529411764706,0.9090909090909091,17.0
325,1.0,0.8125,0.896551724137931,16.0
326,1.0,0.4375,0.6086956521739131,16.0
327,0.92,0.8214285714285714,0.8679245283018867,28.0
328,1.0,1.0,1.0,24.0
329,0.8947368421052632,0.7727272727272727,0.8292682926829269,22.0
330,1.0,1.0,1.0,17.0
331,0.5,0.5,0.5,4.0
332,0.6153846153846154,0.8888888888888888,0.7272727272727274,18.0
333,0.0,0.0,0.0,26.0
334,0.5714285714285714,0.4444444444444444,0.5,9.0
335,0.9344262295081968,0.9661016949152542,0.95,59.0
336,0.3,0.375,0.33333333333333326,8.0
337,0.9591836734693877,0.8545454545454545,0.9038461538461537,55.0
338,0.5,1.0,0.6666666666666666,1.0
339,1.0,1.0,1.0,3.0
