,precision,recall,f1-score,support
15035,0.0,0.0,0.0,10.0
15036,0.0,0.0,0.0,35.0
15037,0.0,0.0,0.0,7.0
15040,0.0,0.0,0.0,1.0
15042,0.0,0.0,0.0,2.0
15047,0.0,0.0,0.0,9.0
15049,0.0,0.0,0.0,2.0
15054,0.0,0.0,0.0,14.0
15055,1.0,0.07692307692307693,0.14285714285714288,13.0
15058,0.0,0.0,0.0,20.0
15068,0.0,0.0,0.0,13.0
15075,0.0,0.0,0.0,7.0
15076,0.0,0.0,0.0,10.0
accuracy,0.43424056189640037,0.43424056189640037,0.43424056189640037,0.43424056189640037
macro avg,0.2168679853036272,0.08866564241810213,0.1025364876703735,22780.0
weighted avg,0.5004783894714474,0.43424056189640037,0.3615729104297685,22780.0
